UNITID,ADMCON1_2017,ADMCON2_2017,ADMCON3_2017,ADMCON4_2017,ADMCON5_2017,ADMCON6_2017,ADMCON7_2017,ADMCON8_2017,ADMCON9_2017,XAPPLCN_2017,APPLCN_2017,XAPPLCNM_2017,APPLCNM_2017,XAPPLCNW_2017,APPLCNW_2017,XADMSSN_2017,ADMSSN_2017,XADMSSNM_2017,ADMSSNM_2017,XADMSSNW_2017,ADMSSNW_2017,XENRLT_2017,ENRLT_2017,XENRLM_2017,ENRLM_2017,XENRLW_2017,ENRLW_2017,XENRLFT_2017,ENRLFT_2017,XENRLFTM_2017,ENRLFTM_2017,XENRLFTW_2017,ENRLFTW_2017,XENRLPT_2017,ENRLPT_2017,XENRLPTM_2017,ENRLPTM_2017,XENRLPTW_2017,ENRLPTW_2017,XSATNUM_2017,SATNUM_2017,XSATPCT_2017,SATPCT_2017,XACTNUM_2017,ACTNUM_2017,XACTPCT_2017,ACTPCT_2017,XSATVR25_2017,SATVR25_2017,XSATVR75_2017,SATVR75_2017,XSATMT25_2017,SATMT25_2017,XSATMT75_2017,SATMT75_2017,XACTCM25_2017,ACTCM25_2017,XACTCM75_2017,ACTCM75_2017,XACTEN25_2017,ACTEN25_2017,XACTEN75_2017,ACTEN75_2017,XACTMT25_2017,ACTMT25_2017,XACTMT75_2017,ACTMT75 _2017,ADMCON1_2015,ADMCON2_2015,ADMCON3_2015,ADMCON4_2015,ADMCON5_2015,ADMCON6_2015,ADMCON7_2015,ADMCON8_2015,ADMCON9_2015,XAPPLCN_2015,APPLCN_2015,XAPPLCNM_2015,APPLCNM_2015,XAPPLCNW_2015,APPLCNW_2015,XADMSSN_2015,ADMSSN_2015,XADMSSNM_2015,ADMSSNM_2015,XADMSSNW_2015,ADMSSNW_2015,XENRLT_2015,ENRLT_2015,XENRLM_2015,ENRLM_2015,XENRLW_2015,ENRLW_2015,XENRLFT_2015,ENRLFT_2015,XENRLFTM_2015,ENRLFTM_2015,XENRLFTW_2015,ENRLFTW_2015,XENRLPT_2015,ENRLPT_2015,XENRLPTM_2015,ENRLPTM_2015,XENRLPTW_2015,ENRLPTW_2015,XSATNUM_2015,SATNUM_2015,XSATPCT_2015,SATPCT_2015,XACTNUM_2015,ACTNUM_2015,XACTPCT_2015,ACTPCT_2015,XSATVR25_2015,SATVR25_2015,XSATVR75_2015,SATVR75_2015,XSATMT25_2015,SATMT25_2015,XSATMT75_2015,SATMT75_2015,XSATWR25_2015,SATWR25_2015,XSATWR75_2015,SATWR75_2015,XACTCM25_2015,ACTCM25_2015,XACTCM75_2015,ACTCM75_2015,XACTEN25_2015,ACTEN25_2015,XACTEN75_2015,ACTEN75_2015,XACTMT25_2015,ACTMT25_2015,XACTMT75_2015,ACTMT75_2015,XACTWR25_2015,ACTWR25_2015,XACTWR75_2015,ACTWR75 _2015,ADMCON1_2016,ADMCON2_2016,ADMCON3_2016,ADMCON4_2016,ADMCON5_2016,ADMCON6_2016,ADMCON7_2016,ADMCON8_2016,ADMCON9_2016,XAPPLCN_2016,APPLCN_2016,XAPPLCNM_2016,APPLCNM_2016,XAPPLCNW_2016,APPLCNW_2016,XADMSSN_2016,ADMSSN_2016,XADMSSNM_2016,ADMSSNM_2016,XADMSSNW_2016,ADMSSNW_2016,XENRLT_2016,ENRLT_2016,XENRLM_2016,ENRLM_2016,XENRLW_2016,ENRLW_2016,XENRLFT_2016,ENRLFT_2016,XENRLFTM_2016,ENRLFTM_2016,XENRLFTW_2016,ENRLFTW_2016,XENRLPT_2016,ENRLPT_2016,XENRLPTM_2016,ENRLPTM_2016,XENRLPTW_2016,ENRLPTW_2016,XSATNUM_2016,SATNUM_2016,XSATPCT_2016,SATPCT_2016,XACTNUM_2016,ACTNUM_2016,XACTPCT_2016,ACTPCT_2016,XSATVR25_2016,SATVR25_2016,XSATVR75_2016,SATVR75_2016,XSATMT25_2016,SATMT25_2016,XSATMT75_2016,SATMT75_2016,XACTCM25_2016,ACTCM25_2016,XACTCM75_2016,ACTCM75_2016,XACTEN25_2016,ACTEN25_2016,XACTEN75_2016,ACTEN75_2016,XACTMT25_2016,ACTMT25_2016,XACTMT75_2016,ACTMT75 _2016
152363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,3,3,1,1,3,R,1596,R,926,R,670,R,1136,R,650,R,486,R,249,R,158,R,91,R,249,R,158,R,91,A,,A,,A,,R,114,R,46,R,135,R,54,R,420,R,530,R,420,R,540,A,,A,,R,19,R,24,R,17,R,23,R,17,R,24,A,,A,,1,2,1,2,3,3,1,1,3,R,1506,R,813,R,693,R,1157,R,617,R,540,R,227,R,140,R,87,R,227,R,140,R,87,A,,A,,A,,R,116,R,51,R,111,R,49,R,425,R,515,R,430,R,530,R,21,R,24,R,16,R,24,R,17,R,23
152822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,3,3,2,1,2,R,405,R,168,R,237,R,171,R,64,R,107,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,2,2,3,R,3693,R,2015,R,1678,R,2566,R,1250,R,1316,R,1025,R,529,R,496,R,788,R,413,R,375,R,237,R,116,R,121,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,3,3,3,1,3,R,1,R,0,R,1,R,1,A,,R,1,R,1,A,,R,1,R,1,A,,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,1,2,3,1,3,R,5,R,1,R,4,R,5,R,1,R,4,R,4,R,0,R,4,R,3,A,,R,3,R,1,A,,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,3,1,1,1,1,R,462,R,168,R,294,R,359,R,145,R,214,R,136,R,58,R,78,R,135,R,57,R,78,R,1,R,1,Z,0,R,15,R,11,R,132,R,96,R,400,R,550,R,390,R,530,R,390,R,490,R,18,R,22,R,17,R,23,R,17,R,23,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,1,R,195,R,64,R,131,R,154,R,53,R,101,R,96,R,28,R,68,R,96,R,28,R,68,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,3,2,1,3,R,1079,R,514,R,565,R,997,R,477,R,520,R,251,R,140,R,111,R,250,R,139,R,111,R,1,R,1,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,1,1,3,1,3,R,1215,R,387,R,828,R,557,R,198,R,359,R,182,R,58,R,124,R,182,R,58,R,124,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,1,1,3,1,3,R,305,R,71,R,232,R,281,R,63,R,216,R,30,R,7,R,23,R,29,R,7,R,22,R,1,Z,0,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,3,1,2,1,1,3,1,3,R,318,R,68,R,242,R,258,R,50,R,204,R,40,R,11,R,29,R,40,R,11,R,29,R,0,Z,0,Z,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
170417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,1,3,R,114,R,84,R,30,R,110,R,81,R,29,R,39,R,29,R,10,R,38,R,28,R,10,R,1,R,1,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,1,3,2,1,3,R,34,R,19,R,15,R,27,R,14,R,13,R,20,R,11,R,9,R,18,R,10,R,8,R,2,R,1,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,1,3,R,352,R,114,R,238,R,206,R,100,R,106,R,74,R,42,R,32,R,63,R,34,R,29,R,11,R,8,R,3,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,3,3,2,3,R,11,R,0,R,11,R,11,A,,R,11,R,4,A,,R,4,R,4,A,,R,4,R,0,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,2,1,2,2,3,3,2,3,R,6,R,3,R,3,R,2,R,2,R,0,R,2,R,2,A,,R,2,R,2,A,,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
182661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,3,3,1,4,R,815,R,588,R,227,R,505,R,370,R,135,R,148,R,120,R,28,R,147,R,119,R,28,R,1,R,1,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,1,3,3,3,N,12,N,4,N,8,N,12,N,4,N,8,N,8,N,3,N,5,N,6,N,2,N,4,N,2,N,1,N,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,2,2,3,R,2325,R,1196,R,1129,R,2293,R,1176,R,1117,R,1405,R,749,R,656,R,1097,R,603,R,494,R,308,R,146,R,162,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,3,1,3,1,3,R,642,R,274,R,368,R,641,R,273,R,368,R,218,R,103,R,115,R,218,R,103,R,115,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,3,1,3,3,1,3,1,3,R,615,R,246,R,369,R,605,R,242,R,363,R,208,R,97,R,111,R,208,R,97,R,111,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
188340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,3,2,1,1,R,748,R,649,R,99,R,553,R,489,R,64,R,286,R,262,R,24,R,279,R,255,R,24,R,7,R,7,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,3,3,2,1,4,R,11324,R,4919,R,6405,R,11050,R,4777,R,6273,R,2571,R,1229,R,1342,R,2453,R,1182,R,1271,R,118,R,47,R,71,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,3,1,1,3,3,2,1,3,R,11794,R,5118,R,6676,R,11695,R,5071,R,6624,R,2603,R,1243,R,1360,R,2476,R,1195,R,1281,R,127,R,48,R,79,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
190646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,3,3,2,1,3,R,7730,R,2910,R,4820,R,7665,R,2883,R,4782,R,1092,R,376,R,716,R,1013,R,348,R,665,R,79,R,28,R,51,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,3,3,3,2,3,3,2,1,3,R,8306,R,3228,R,5078,R,8174,R,3172,R,5002,R,1143,R,393,R,750,R,1101,R,379,R,722,R,42,R,14,R,28,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
190707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,3,3,2,3,3,R,35,R,11,R,24,R,12,R,4,R,8,R,5,R,2,R,3,R,5,R,2,R,3,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,1,1,3,3,3,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,1,3,3,3,4,R,3,R,3,Z,0,R,2,R,1,A,,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,3,3,2,1,1,R,759,R,70,R,689,R,382,R,37,R,345,R,117,R,15,R,102,R,110,R,14,R,96,R,7,R,1,R,6,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,2,1,3,3,3,2,1,1,R,752,R,92,R,660,R,407,R,47,R,360,R,143,R,11,R,132,R,129,R,10,R,119,R,14,R,1,R,13,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
197522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,2,2,3,3,3,R,540,R,219,R,321,R,500,R,195,R,305,R,140,R,45,R,95,R,140,R,45,R,95,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,2,1,3,2,2,3,3,3,R,555,R,211,R,344,R,523,R,197,R,326,R,119,R,45,R,74,R,119,R,45,R,74,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
198190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,3,1,R,3,R,3,R,0,R,2,R,2,A,,R,2,R,2,A,,R,2,R,2,A,,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,2,3,1,R,30,R,8,R,22,R,30,R,8,R,22,R,20,R,7,R,13,R,15,R,4,R,11,R,5,R,3,R,2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,1,4,1,1,3,R,219,R,112,R,107,R,53,R,32,R,21,R,41,R,24,R,17,R,34,R,19,R,15,R,7,R,5,R,2,R,18,R,44,R,20,R,49,R,340,R,580,R,300,R,560,R,370,R,580,R,15,R,23,R,12,R,26,R,14,R,22,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,1,3,R,157,R,100,R,57,R,117,R,86,R,31,R,41,R,29,R,12,R,35,R,26,R,9,R,6,R,3,R,3,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,1,1,3,3,1,R,28,R,9,R,19,R,28,R,9,R,19,R,26,R,9,R,17,R,9,R,2,R,7,R,17,R,7,R,10,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,1,3,R,174,R,59,R,115,R,109,R,45,R,64,R,64,R,22,R,42,R,59,R,21,R,38,R,5,R,1,R,4,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,3,3,1,1,3,R,634,R,295,R,339,R,433,R,205,R,218,R,233,R,146,R,87,R,220,R,143,R,77,R,13,R,3,R,10,R,0,R,0,R,148,R,67,A,,A,,A,,A,,A,,A,,R,16,R,21,R,14,R,21,R,16,R,21,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,1,1,1,3,R,1057,R,429,R,628,R,865,R,354,R,511,R,739,R,292,R,447,R,657,R,249,R,408,R,82,R,43,R,39,R,0,R,0,R,723,R,98,A,,A,,A,,A,,A,,A,,R,16,R,18,R,14,R,17,R,13,R,18,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,3,2,2,3,R,382,R,203,R,179,R,234,R,109,R,125,R,90,R,46,R,44,R,86,R,44,R,42,R,4,R,2,R,2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,1,1,2,3,3,2,2,3,R,565,R,211,R,354,R,240,R,95,R,145,R,105,R,46,R,59,R,98,R,44,R,54,R,7,R,2,R,5,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
208965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,1,3,R,211,R,125,R,86,R,156,R,108,R,48,R,69,R,52,R,17,R,62,R,47,R,15,R,7,R,5,R,2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,3,1,3,R,5,Z,0,R,5,R,5,A,,R,5,R,5,A,,R,5,R,4,A,,R,4,R,1,A,,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,2,1,2,1,2,3,1,3,R,2,R,1,R,1,R,2,R,1,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,2,R,1,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
215415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,3,3,R,2294,R,1324,R,970,R,1970,R,1143,R,827,R,711,R,459,R,251,R,711,R,459,R,251,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,2,1,1,3,R,1326,R,991,R,335,R,852,R,724,R,118,R,155,R,136,R,19,R,155,R,136,R,19,A,,A,,A,,R,119,R,77,R,43,R,28,R,350,R,480,R,330,R,470,R,330,R,440,R,16,R,22,R,14,R,21,R,15,R,23,A,,A,,1,1,1,3,3,2,1,1,3,R,631,R,488,R,143,R,596,R,453,R,143,R,122,R,100,R,22,R,122,R,100,R,22,A,,A,,A,,R,122,R,100,R,30,R,25,R,380,R,510,R,337,R,520,R,18,R,25,R,15,R,24,R,18,R,19
216649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,1,3,2,3,1,R,4,R,0,R,4,R,4,A,,R,4,R,4,A,,R,4,R,4,A,,R,4,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,3,3,3,1,1,R,126,R,11,R,115,R,111,R,7,R,104,R,66,R,5,R,61,R,65,R,5,R,60,R,1,R,0,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
